time,open,high,low,close,volume,spread
2025-12-29 10:15:00,4483.83,4488.4,4479.91,4479.92,2155,25
2025-12-29 10:30:00,4479.87,4480.68,4469.44,4469.97,2734,25
2025-12-29 10:45:00,4470.06,4471.85,4452.49,4461.06,2994,25
2025-12-29 11:00:00,4461.04,4467.77,4459.03,4467.45,2968,23
2025-12-29 11:15:00,4467.48,4468.74,4462.14,4466.02,2167,22
2025-12-29 11:30:00,4465.81,4475.56,4460.2,4475.44,2163,23
2025-12-29 11:45:00,4475.53,4475.97,4469.0,4472.05,1774,23
2025-12-29 12:00:00,4472.04,4474.43,4468.86,4471.13,1915,22
2025-12-29 12:15:00,4471.03,4472.25,4462.55,4462.55,1890,23
2025-12-29 12:30:00,4462.54,4463.68,4457.03,4459.99,2194,22
2025-12-29 12:45:00,4459.94,4463.26,4458.47,4460.93,1883,22
2025-12-29 13:00:00,4460.79,4460.98,4455.89,4458.3,1754,22
2025-12-29 13:15:00,4458.34,4467.62,4457.81,4465.23,1730,22
2025-12-29 13:30:00,4465.11,4465.79,4434.2,4452.92,2441,22
2025-12-29 13:45:00,4452.85,4453.26,4441.7,4446.71,3035,26
2025-12-29 14:00:00,4446.7,4456.22,4445.57,4452.76,2720,22
2025-12-29 14:15:00,4452.62,4457.02,4451.77,4456.6,1898,22
2025-12-29 14:30:00,4456.66,4464.33,4454.67,4462.27,1857,23
2025-12-29 14:45:00,4462.25,4464.56,4460.58,4464.29,2139,22
2025-12-29 15:00:00,4464.39,4467.46,4456.7,4457.72,3360,25
2025-12-29 15:15:00,4457.77,4459.85,4445.45,4451.6,3274,25
2025-12-29 15:30:00,4451.61,4454.73,4425.13,4429.46,3591,22
2025-12-29 15:45:00,4429.29,4429.45,4406.81,4421.54,3888,24
2025-12-29 16:00:00,4421.5,4421.5,4386.27,4398.59,4075,22
2025-12-29 16:15:00,4398.02,4405.68,4386.97,4389.77,3516,22
2025-12-29 16:30:00,4388.19,4388.33,4356.55,4373.39,4296,23
2025-12-29 16:45:00,4373.4,4384.61,4358.71,4360.12,4078,22
2025-12-29 17:00:00,4360.6,4360.6,4328.35,4343.1,4054,22
2025-12-29 17:15:00,4342.9,4342.92,4300.55,4319.81,3996,22
2025-12-29 17:30:00,4319.76,4336.65,4316.85,4331.23,3865,22
2025-12-29 17:45:00,4331.29,4339.66,4322.6,4325.26,3356,22
2025-12-29 18:00:00,4325.2,4342.7,4323.33,4333.66,3481,22
2025-12-29 18:15:00,4333.74,4337.64,4324.15,4333.98,3356,22
2025-12-29 18:30:00,4333.82,4342.24,4328.93,4334.98,3261,22
2025-12-29 18:45:00,4334.84,4347.42,4334.61,4341.61,3005,22
2025-12-29 19:00:00,4341.69,4342.98,4326.04,4330.13,3210,26
2025-12-29 19:15:00,4329.97,4333.56,4322.66,4329.31,2885,22
2025-12-29 19:30:00,4329.34,4329.96,4315.06,4319.82,2953,24
2025-12-29 19:45:00,4319.8,4329.4,4319.64,4328.11,2521,22
2025-12-29 20:00:00,4328.05,4333.41,4325.96,4329.65,3087,26
2025-12-29 20:15:00,4329.64,4334.54,4322.83,4327.69,3205,22
2025-12-29 20:30:00,4327.64,4334.22,4326.26,4330.41,1988,22
2025-12-29 20:45:00,4330.54,4332.09,4327.97,4331.3,1700,22
2025-12-29 21:00:00,4331.35,4335.28,4327.58,4335.15,1946,23
2025-12-29 21:15:00,4335.28,4336.56,4328.67,4330.49,2063,27
2025-12-29 21:30:00,4330.76,4335.75,4330.24,4332.29,1815,24
2025-12-29 21:45:00,4332.4,4337.89,4331.11,4336.88,1651,25
2025-12-29 22:00:00,4336.85,4344.51,4336.47,4342.35,2211,30
2025-12-29 22:15:00,4342.43,4342.66,4337.08,4340.65,1902,22
2025-12-29 22:30:00,4340.64,4341.23,4325.92,4333.35,2326,22
2025-12-29 22:45:00,4333.42,4335.53,4328.91,4334.58,2624,22
2025-12-29 23:00:00,4334.57,4339.19,4328.56,4335.75,1693,25
2025-12-29 23:15:00,4335.74,4337.8,4330.84,4331.59,1043,25
2025-12-29 23:30:00,4331.58,4332.42,4327.81,4329.83,1453,25
2025-12-29 23:45:00,4329.58,4332.35,4329.58,4332.35,321,33
2025-12-30 01:00:00,4340.31,4347.27,4339.69,4340.71,1029,27
2025-12-30 01:15:00,4340.74,4340.95,4323.48,4333.99,1838,27
2025-12-30 01:30:00,4333.93,4337.21,4330.74,4336.98,1223,27
2025-12-30 01:45:00,4337.02,4346.97,4336.36,4345.63,1431,30
2025-12-30 02:00:00,4345.6,4347.51,4337.99,4346.8,2032,24
2025-12-30 02:15:00,4346.66,4350.77,4343.75,4349.21,1637,24
2025-12-30 02:30:00,4349.36,4349.39,4339.86,4340.64,1797,24
2025-12-30 02:45:00,4340.63,4342.92,4334.52,4339.6,2162,24
2025-12-30 03:00:00,4339.61,4339.68,4324.41,4334.79,3379,26
2025-12-30 03:15:00,4334.8,4343.32,4334.8,4336.51,2696,25
2025-12-30 03:30:00,4336.46,4349.42,4331.87,4346.94,2732,25
2025-12-30 03:45:00,4346.96,4360.07,4346.48,4360.07,3365,26
2025-12-30 04:00:00,4360.23,4361.74,4351.77,4355.41,3061,24
2025-12-30 04:15:00,4355.54,4357.68,4352.7,4355.62,2266,24
2025-12-30 04:30:00,4354.3,4356.95,4348.86,4354.46,2800,24
2025-12-30 04:45:00,4354.41,4364.73,4354.41,4362.48,2540,24
2025-12-30 05:00:00,4362.52,4365.17,4357.25,4360.66,2399,24
2025-12-30 05:15:00,4360.83,4369.08,4358.97,4367.92,2490,24
2025-12-30 05:30:00,4367.93,4368.67,4361.14,4363.44,1750,24
2025-12-30 05:45:00,4363.38,4364.72,4356.1,4359.23,1864,25
2025-12-30 06:00:00,4359.25,4362.27,4357.51,4361.14,1262,24
2025-12-30 06:15:00,4361.25,4365.73,4360.52,4363.03,1080,24
